Agent_id,lost_reason,source,source_city,source_country,utm_source,utm_medium,des_city,des_country,room_type,lead_id,cat_lease,cat_budget,status
20,15,280,2819,91,20,3,22,8,1,19418,1,6,0
20,15,280,2258,163,20,3,47,8,0,8592,1,4,0
3,21,126,956,45,20,3,87,8,3,11195,1,4,0
104,16,192,4173,180,15,24,194,8,5,3481,5,5,0
77,7,126,3169,163,20,3,18,8,0,14223,1,4,0
98,11,126,78,163,20,3,87,8,3,4291,2,4,0
111,21,199,1622,161,20,3,174,8,5,11915,5,5,0
20,15,280,1753,163,20,3,133,8,0,20674,1,4,0
105,21,164,2943,167,20,30,18,8,5,4837,5,5,0
67,2,199,3172,163,20,3,165,8,5,5569,5,5,0
65,20,126,3868,163,20,3,6,8,0,9935,1,4,0
79,16,280,3624,163,20,3,89,8,1,17725,2,5,0
18,18,199,2501,167,20,3,206,8,5,9446,5,5,0
37,21,127,1396,99,20,3,172,10,5,1322,5,5,0
41,29,126,909,176,20,3,109,8,1,19202,1,0,0
39,21,126,2121,99,20,3,18,8,1,6585,5,5,0
65,16,126,3861,163,20,3,194,8,0,9939,1,5,0
57,21,126,448,142,20,3,73,8,0,16486,5,4,0
78,29,280,2848,99,20,3,6,8,0,5254,5,5,0
112,16,126,3070,31,20,3,194,8,0,6515,2,5,0
12,21,126,2349,163,20,3,160,8,0,9744,1,0,0
104,18,278,1781,165,20,3,48,8,5,18546,5,5,0
10,23,127,3868,163,20,3,194,8,5,24385,5,5,0
20,15,126,2127,163,20,3,81,8,1,12721,1,4,0
1,21,126,2249,167,20,3,151,8,0,10939,2,5,0
77,20,280,2036,56,17,35,194,8,3,21106,2,6,0
54,16,164,905,163,20,3,109,8,5,22816,5,5,0
25,29,127,1306,99,20,3,109,8,5,380,5,5,0
109,16,126,1063,163,20,3,18,8,0,468,1,4,0
10,23,126,317,33,20,3,18,8,0,3169,5,5,0
44,21,127,2049,99,3,3,128,8,5,12775,2,5,0
62,26,126,778,31,20,3,194,8,1,15021,1,5,0
7,20,126,3868,163,20,3,160,8,1,21507,2,4,0
20,15,127,175,69,7,45,138,0,5,22568,1,5,0
20,15,127,2943,167,20,3,133,8,5,8567,0,5,0
20,15,126,1541,163,20,3,81,8,0,1789,0,5,0
6,18,126,2333,167,20,3,165,8,1,5193,2,5,0
102,7,126,3270,25,20,3,165,8,3,4793,2,4,0
5,21,126,183,163,20,3,111,8,3,10904,2,4,0
41,9,126,1802,112,20,3,109,8,1,11048,0,0,0
14,20,126,3136,163,20,3,6,8,0,1068,1,4,0
60,7,164,3904,163,20,3,18,8,5,8303,1,4,0
52,7,264,2511,99,20,3,18,8,5,14701,1,5,0
20,15,280,1541,163,20,3,133,8,0,22334,1,4,0
4,16,258,973,56,24,56,201,8,5,17580,5,5,0
4,30,126,1750,163,20,3,109,8,0,1560,1,4,1
9,21,199,3295,99,20,3,6,8,5,6802,5,5,0
74,16,126,2634,163,20,3,160,8,0,21476,1,5,0
20,15,126,2121,99,20,3,194,8,0,6846,2,4,0
9,20,232,3962,163,20,30,194,8,5,22073,5,5,0
9,20,199,3110,163,20,3,109,8,5,21420,5,5,0
9,30,251,2955,163,20,3,91,8,5,19651,2,5,1
100,20,126,576,142,20,3,130,8,0,7808,1,4,0
51,29,126,843,166,20,3,194,8,0,19815,0,5,0
28,21,126,2127,163,20,3,109,8,0,16642,1,4,0
5,20,126,3089,163,20,3,73,8,0,4591,1,4,0
109,26,199,2028,99,20,3,109,8,5,12205,5,5,0
105,10,126,1396,99,20,3,165,8,3,1710,1,5,0
90,30,126,2605,99,20,3,165,8,0,26134,2,5,1
20,15,199,570,13,20,3,81,8,5,24857,5,5,0
104,21,126,3504,163,20,3,35,8,3,4184,2,4,0
97,30,126,3868,163,3,3,151,8,0,91,5,5,1
106,20,126,3868,163,20,3,18,8,3,23963,2,5,0
61,21,126,2028,99,20,3,6,8,0,21388,0,5,0
40,20,195,3868,163,20,3,48,8,5,6695,5,5,0
20,15,280,2049,99,24,3,65,8,0,23537,2,0,0
4,21,126,1003,163,20,3,130,8,3,18950,1,4,0
106,18,280,1618,99,20,3,111,8,0,24063,5,5,0
70,20,126,2127,163,20,3,109,8,1,8686,1,5,0
103,29,127,2460,99,20,3,87,8,5,13122,2,5,0
5,25,126,2921,163,20,3,151,8,0,10928,0,4,0
40,25,126,2501,167,20,3,35,8,3,16957,1,5,0
40,29,280,3688,163,20,3,57,8,0,11214,1,5,0
20,15,126,1541,163,20,3,81,8,0,18821,1,4,0
25,7,258,2943,167,20,3,26,8,5,1148,5,5,0
9,29,126,3872,163,17,35,18,8,1,16983,1,5,0
18,21,126,2605,99,20,3,6,8,0,16740,2,5,0
20,15,199,438,163,20,3,81,8,5,5422,5,5,0
103,8,127,3868,163,20,3,194,8,5,14281,5,5,0
90,16,126,1420,163,20,3,194,8,1,10566,1,4,0
28,21,126,3287,120,20,3,111,8,0,11784,2,5,0
97,16,126,1475,31,20,3,194,8,0,4004,0,4,0
63,16,126,588,163,20,3,98,8,0,24536,1,5,0
22,21,126,245,169,20,3,6,8,1,11791,1,5,0
100,16,164,2386,123,20,30,194,8,5,14147,5,5,0
104,20,126,357,163,20,3,29,8,1,9708,1,4,0
28,21,280,2028,99,20,3,4,8,3,4627,1,5,0
20,15,126,297,163,20,3,81,8,0,11752,1,5,0
111,19,126,3868,163,20,3,160,8,0,16179,1,4,0
5,21,126,2127,163,20,3,18,8,0,14224,1,4,0
20,15,127,2943,167,22,42,22,8,5,14650,1,5,0
13,20,126,1908,3,20,3,18,8,0,12377,1,5,0
62,20,127,2049,99,20,3,194,8,5,10511,2,5,0
92,20,164,2036,56,20,3,151,8,5,19209,5,5,0
28,20,126,183,163,20,3,6,8,1,6531,1,4,0
104,16,280,3868,163,24,56,194,8,0,12187,1,4,0
41,25,258,3172,163,20,3,165,8,5,26043,5,5,0
10,15,164,2323,113,20,30,194,8,5,15231,5,5,0
80,20,126,2921,163,20,3,111,8,0,4856,2,5,0
78,18,126,297,163,20,3,165,8,3,7061,0,4,0
12,15,127,638,99,12,0,201,8,5,17028,2,5,0
109,16,258,323,144,24,56,194,8,5,3954,2,5,0
20,15,232,4049,150,20,30,184,7,5,17023,5,5,0
20,15,280,2943,167,17,35,14,8,0,3933,1,5,0
19,10,280,1326,163,20,3,91,8,0,21343,1,4,0
108,21,126,2127,163,20,3,109,8,0,11793,5,0,0
20,15,258,3191,163,20,3,114,11,5,1289,5,5,0
20,15,232,370,163,20,3,81,8,5,14070,5,5,0
52,20,126,3868,163,20,3,194,8,1,13539,0,0,0
105,30,126,2028,99,20,3,165,8,0,8149,2,5,1
20,15,232,1055,6,20,3,22,8,5,5680,5,5,0
39,29,280,331,163,20,3,57,8,0,1832,0,4,0
77,10,126,3242,53,20,3,111,8,3,24756,0,4,0
105,20,258,2049,99,24,56,151,8,5,15740,2,5,0
28,1,126,4003,163,20,3,130,8,0,18949,1,5,0
46,16,280,3018,34,20,3,194,8,3,1042,2,6,0
57,16,280,512,8,17,28,194,8,3,15866,1,4,0
106,21,126,2127,163,20,3,109,8,0,3550,1,5,0
20,15,280,2243,163,20,3,47,8,0,5058,1,0,0
90,7,126,3868,163,20,3,109,8,1,16287,1,5,0
20,15,280,3629,163,20,3,133,8,3,1528,1,0,0
80,20,127,2943,167,20,3,186,8,5,25021,2,5,0
69,21,164,19,163,20,3,87,8,5,13387,5,5,0
25,10,126,2127,163,14,35,165,8,3,13291,2,4,0
70,25,164,3172,163,20,3,165,8,5,21359,5,5,0
5,0,126,3570,163,20,3,73,8,0,18844,1,5,0
104,25,232,1535,0,20,3,200,8,5,5544,5,5,0
5,29,280,2943,167,20,3,201,8,0,9777,5,0,0
40,7,126,2943,167,20,3,160,8,0,20106,1,0,0
55,15,126,65,163,20,3,165,8,0,14158,1,4,0
109,21,126,1753,163,3,3,111,8,0,83,2,4,0
20,15,127,3868,163,3,3,153,8,5,7289,5,5,0
104,18,199,2848,99,20,3,48,8,5,19375,5,5,0
111,9,136,4148,163,20,3,18,8,5,8226,5,5,0
96,20,126,2921,163,20,3,18,8,3,19805,2,4,0
41,20,129,4173,121,15,25,23,8,5,12143,5,5,0
39,18,126,1622,161,20,3,35,8,1,1091,0,5,0
13,29,126,915,163,20,3,6,8,1,7440,2,5,0
62,20,126,1541,163,17,28,87,8,3,5870,1,4,0
63,2,127,4162,99,20,3,4,8,5,1946,5,5,0
20,15,164,1,176,20,30,7,8,5,10638,2,5,0
70,20,126,2208,134,20,3,109,8,1,1123,2,0,0
74,21,199,1781,165,20,3,6,8,5,19251,5,5,0
105,18,232,2188,163,20,30,151,8,5,9949,5,5,0
106,18,126,1328,163,3,3,87,8,1,19642,5,4,0
5,25,164,3554,150,15,43,194,8,5,16889,5,5,0
20,15,126,1604,39,20,3,81,8,0,21412,1,5,0
77,2,126,3164,163,20,3,109,8,3,21634,2,0,0
25,18,126,669,150,20,3,87,8,3,14252,2,4,0
9,21,280,3868,163,20,3,187,8,1,17211,2,4,0
35,21,126,401,142,20,3,18,8,0,21267,1,4,0
100,20,126,2190,142,20,3,165,8,3,14062,1,4,0
18,25,126,297,163,20,3,84,8,3,6715,5,4,0
46,21,126,4081,163,20,3,73,8,0,22217,1,4,0
4,29,245,262,144,20,3,50,8,5,7298,1,5,0
21,29,126,3070,31,20,3,109,8,1,7031,2,4,0
87,9,126,2243,163,3,3,130,8,3,1801,1,5,0
20,15,232,3022,0,15,43,11,0,5,15671,5,5,0
67,25,126,2605,99,20,3,194,8,0,4321,5,4,0
79,16,280,1414,31,17,35,194,8,0,17243,2,4,0
112,20,126,4146,163,20,3,148,8,0,22355,5,5,0
6,16,164,2049,99,20,30,194,8,5,22403,5,5,0
109,21,126,2943,167,20,3,87,8,3,24655,2,5,0
70,20,126,3785,99,20,3,91,8,0,4659,2,5,0
20,15,126,854,99,20,3,81,8,3,13778,5,4,0
103,20,117,3276,111,20,3,194,8,5,4342,5,5,0
20,15,127,2943,167,22,42,69,8,5,8405,0,5,0
62,20,18,4173,180,15,24,26,8,5,24982,5,5,0
61,30,126,2619,99,20,3,165,8,0,14982,2,5,1
111,29,126,1396,99,20,3,194,8,0,21167,5,5,0
112,25,127,778,31,20,3,109,8,5,5536,5,5,0
111,20,232,3868,163,9,3,165,8,5,2940,5,5,0
54,16,126,1535,0,20,3,194,8,0,19513,1,4,0
20,15,127,2331,163,3,3,153,8,5,3006,5,5,0
54,25,126,2848,99,20,3,109,8,0,16994,5,5,0
106,20,126,2897,163,20,3,194,8,0,16501,2,4,0
18,21,126,196,36,20,3,160,8,0,4023,2,5,0
111,29,164,2092,163,20,3,87,8,5,6464,5,5,0
103,21,126,78,163,20,3,87,8,1,16502,2,5,0
51,25,126,570,13,20,3,73,8,0,6076,0,4,0
25,29,126,2464,163,20,3,130,8,1,11546,1,4,0
20,15,280,103,99,17,35,81,8,0,5583,1,4,0
12,21,126,2897,163,20,3,98,8,3,6933,1,4,0
40,20,126,1753,163,20,3,84,8,1,17098,1,6,0
4,20,232,3448,99,20,3,29,8,5,16066,5,5,0
12,8,126,1107,163,20,3,6,8,0,6307,2,5,0
52,21,126,1668,163,20,3,29,8,0,11920,2,5,0
4,21,126,3861,163,20,3,18,8,0,14098,1,6,0
100,20,126,463,164,20,3,91,8,3,14021,1,5,0
20,15,127,1396,99,20,3,22,8,5,20673,5,5,0
16,16,127,503,163,3,3,29,8,5,21977,5,5,0
9,24,126,359,163,20,3,160,8,0,21032,5,0,0
20,15,126,2943,167,20,3,81,8,1,24493,1,4,0
17,18,245,2028,99,20,3,18,8,5,12173,5,5,0
5,1,199,1322,174,20,30,208,13,5,23178,5,5,0
4,20,126,323,144,20,3,50,8,1,17143,1,0,0
25,10,126,1769,165,20,3,109,8,3,10039,0,5,0
105,30,199,3527,163,24,56,151,8,5,21310,1,5,1
74,20,126,2195,163,20,3,148,8,3,22633,1,4,0
91,25,126,2651,166,20,3,29,8,1,12290,0,4,0
10,8,18,4173,180,15,24,48,8,5,9363,5,5,0
90,16,126,273,118,20,3,194,8,3,1147,5,5,0
13,8,126,1767,169,20,3,109,8,1,361,2,0,0
92,20,126,1908,3,20,3,130,8,1,17729,1,5,0
35,21,126,1264,31,20,3,194,8,0,1620,1,0,0
74,21,126,2195,163,20,3,109,8,0,14555,1,4,0
107,21,126,2195,163,20,3,111,8,3,24418,2,4,0
28,21,232,2655,56,20,3,35,8,5,24530,5,5,0
20,15,127,947,163,3,3,133,8,5,25925,2,5,0
17,7,127,3868,163,20,3,109,8,5,8815,2,5,0
91,21,280,2848,99,20,3,18,8,3,12082,5,0,0
22,15,127,1475,31,20,3,194,8,5,14933,5,5,0
28,16,126,1052,163,20,3,194,8,3,10595,1,0,0
4,30,126,3016,163,20,3,73,8,1,1437,2,5,1
61,21,126,3256,163,20,3,87,8,0,13128,1,5,0
46,25,126,270,163,20,3,160,8,0,4967,5,4,0
20,15,127,2338,163,20,3,69,8,5,9228,1,5,0
20,15,127,521,163,20,3,81,8,5,2290,2,5,0
12,16,126,3868,163,20,3,87,8,3,22010,2,4,0
20,15,232,644,0,15,43,22,8,5,12511,5,5,0
60,16,232,3346,163,20,30,160,8,5,19765,5,0,0
65,20,232,339,163,20,3,87,8,5,22604,5,5,0
17,0,126,3868,163,3,3,18,8,0,25981,1,5,0
20,15,280,2605,99,20,3,133,8,0,22995,2,4,0
57,18,199,2848,99,9,3,151,8,5,9468,5,5,0
32,29,126,3785,99,20,3,73,8,0,22186,2,5,0
20,15,117,3429,163,20,3,17,8,5,12613,5,5,0
5,21,126,3868,163,20,3,130,8,0,15436,1,5,0
90,21,126,412,163,20,3,73,8,1,11751,1,0,0
10,10,126,297,163,20,3,18,8,0,13487,2,4,0
4,20,280,2127,163,20,3,2,8,1,9192,2,5,0
80,25,280,3868,163,20,3,200,8,0,9815,1,5,0
12,30,126,2195,163,20,3,148,8,1,9599,2,0,1
20,15,127,3868,163,20,3,81,8,5,2302,2,5,0
105,29,126,4085,163,20,3,73,8,1,10406,1,5,0
20,15,127,2112,174,20,3,22,8,5,25491,2,5,0
41,21,164,1753,163,20,3,87,8,5,10113,5,5,0
103,25,126,2195,163,20,3,111,8,0,23207,5,5,0
70,20,126,2995,91,20,3,87,8,1,20626,2,4,0
20,15,199,410,163,20,3,81,8,5,17610,5,5,0
109,21,126,2028,99,20,3,128,8,0,16490,2,5,0
4,21,199,1196,163,3,3,29,8,5,4056,5,5,0
7,20,126,3868,163,20,3,18,8,3,6191,2,5,0
112,20,126,2723,163,20,3,73,8,0,20530,1,4,0
21,30,118,291,99,20,3,111,8,5,12900,5,5,1
20,15,127,2833,167,20,3,65,8,5,15749,1,5,0
39,21,126,4083,27,20,3,109,8,3,7732,2,6,0
65,2,126,2092,163,20,3,87,8,3,22148,0,5,0
19,20,126,3613,163,20,3,98,8,1,3821,2,0,0
46,16,126,2933,163,20,3,109,8,0,24569,1,5,0
104,21,258,2848,99,24,56,73,8,5,3213,2,5,0
21,1,126,188,163,20,3,6,8,3,16506,5,5,0
103,20,126,2067,99,20,3,84,8,0,6011,0,5,0
74,21,126,3287,120,20,3,109,8,3,25390,5,4,0
98,29,127,2333,167,20,3,18,8,5,18758,5,5,0
105,21,258,932,36,20,3,165,8,5,11061,2,5,0
32,10,126,234,163,20,3,165,8,0,4845,1,6,0
20,15,126,778,31,20,3,81,8,0,21828,5,5,0
20,15,280,3675,176,20,3,69,8,0,26086,5,4,0
105,20,232,1154,163,24,56,160,8,5,16387,5,5,0
61,30,126,999,163,20,3,18,8,0,12530,2,4,1
109,21,126,918,163,20,3,130,8,1,20453,1,4,0
19,20,199,493,118,20,3,194,8,5,6533,5,5,0
53,25,126,453,163,20,3,29,8,3,5777,5,4,0
60,16,126,2594,99,20,3,91,8,0,13600,0,5,0
57,30,164,3172,163,20,3,84,8,5,9392,5,5,1
9,24,126,3216,163,20,3,194,8,0,10350,0,4,0
74,8,126,3521,135,20,3,6,8,3,19871,2,6,0
69,16,164,3868,163,20,30,194,8,5,4277,5,5,0
39,29,127,3029,99,20,3,109,8,5,22042,2,5,0
32,21,126,3868,163,20,3,151,8,3,569,0,5,0
10,23,280,913,163,20,3,17,8,0,6526,1,4,0
22,20,126,3029,99,20,3,91,8,0,7028,2,5,0
78,20,136,4085,163,20,3,73,8,5,13968,1,5,0
25,16,126,3868,163,20,3,160,8,1,22108,2,5,0
63,21,126,1865,69,20,3,87,8,3,2652,2,5,0
55,20,126,940,163,20,3,84,8,1,8688,2,5,0
9,16,126,31,36,20,3,194,8,3,6893,1,0,0
20,15,199,3868,163,20,3,47,8,5,5937,5,5,0
28,0,164,2232,163,20,30,29,8,5,6561,5,5,0
54,24,126,3697,163,20,3,6,8,3,5324,0,4,0
100,16,126,696,163,20,3,91,8,3,15883,0,5,0
109,21,126,2092,163,20,3,87,8,0,14609,2,4,0
106,29,164,3172,163,20,3,165,8,5,14853,5,5,0
20,15,126,1541,163,20,3,81,8,0,5098,2,4,0
4,21,164,2195,163,20,3,109,8,5,16888,5,5,0
97,29,126,2943,167,20,3,201,8,0,23704,1,4,0
6,29,126,1798,163,3,3,109,8,3,12093,1,4,0
32,29,126,2333,167,20,3,109,8,1,11781,0,4,0
100,20,170,4173,180,28,10,128,8,5,15001,5,5,0
109,21,127,2802,39,20,3,48,8,5,17478,2,5,0
105,16,126,297,163,20,3,18,8,3,13681,2,5,0
103,29,126,2028,99,20,3,130,8,0,8337,2,5,0
32,21,126,2943,167,20,3,109,8,0,18987,2,5,0
16,20,126,4002,150,20,3,87,8,1,17238,1,4,0
103,25,126,3191,163,20,3,87,8,0,24447,5,5,0
92,10,199,3357,163,20,3,29,8,5,4295,5,5,0
97,26,126,1649,178,20,3,91,8,0,24016,1,4,0
63,18,126,2921,163,20,3,151,8,0,9525,5,4,0
102,21,126,3868,163,20,3,111,8,0,18661,2,5,0
106,21,199,2139,163,20,3,130,8,5,21390,5,5,0
106,20,53,2600,163,20,3,128,8,5,21399,5,5,0
20,15,280,1355,99,20,3,82,8,1,13116,1,5,0
20,15,232,498,131,24,56,133,8,5,17998,5,5,0
65,30,280,3868,163,20,3,95,8,0,21662,1,4,1
16,7,126,1536,163,20,3,6,8,1,5509,2,0,0
25,30,126,3868,163,20,3,29,8,3,2000,1,0,1
74,21,126,4085,163,20,3,206,8,0,16982,5,5,0
62,15,136,65,163,20,3,194,8,5,4620,1,5,0
41,30,126,65,163,20,3,109,8,0,14658,1,4,1
60,0,126,3868,163,20,3,130,8,0,17728,1,4,0
96,21,126,3688,163,20,3,165,8,3,16727,1,4,0
98,16,126,570,13,20,3,160,8,3,20689,2,4,0
20,15,199,3912,69,24,56,81,8,5,19584,5,5,0
14,15,199,3868,163,20,3,4,8,5,7705,5,5,0
20,15,280,2846,37,20,3,22,8,0,7279,0,5,0
35,21,126,1781,165,20,3,194,8,0,12832,1,0,0
20,15,127,3688,163,3,3,206,8,5,9682,5,5,0
103,29,126,3868,163,20,3,91,8,3,6352,2,0,0
13,16,126,2626,99,20,3,194,8,0,24158,5,5,0
4,25,126,2605,99,20,3,194,8,1,18954,0,4,0
63,25,164,1154,163,9,3,111,8,5,13899,5,5,0
46,16,280,1314,45,20,3,111,8,5,21078,2,4,0
107,21,126,315,163,20,3,91,8,0,21777,1,5,0
4,7,126,1956,176,20,3,151,8,3,5894,5,5,0
32,21,126,1598,163,20,3,6,8,3,2314,1,0,0
74,21,126,503,163,20,3,18,8,0,15472,1,4,0
5,29,126,2844,163,20,3,84,8,0,17811,1,5,0
20,15,117,2496,172,20,3,133,8,5,16357,5,5,0
22,21,198,3440,163,24,56,87,8,5,1043,1,5,0
74,30,164,136,163,20,3,87,8,5,8257,5,5,1
37,29,18,4173,180,15,24,165,8,5,3298,5,5,0
98,21,126,3787,36,20,3,160,8,0,19118,0,5,0
70,16,126,133,163,20,3,194,8,0,9494,1,0,0
41,24,126,1107,163,20,3,6,8,3,18141,0,4,0
16,24,126,297,163,20,3,18,8,0,4448,0,5,0
20,22,127,971,163,3,3,97,8,5,25836,2,5,0
109,15,126,726,174,20,3,194,8,0,14239,0,5,0
14,20,126,3630,99,20,3,130,8,1,6452,2,5,0
9,10,127,3785,99,20,3,93,8,5,15180,5,5,0
63,16,127,2544,163,20,3,194,8,5,8995,5,5,0
40,30,126,1254,138,20,3,73,8,0,23369,0,4,1
47,16,192,4173,180,15,24,188,8,5,23197,5,5,0
12,21,199,2943,167,20,3,151,8,5,6456,5,5,0
35,21,126,3557,99,20,3,151,8,0,9847,2,5,0
25,20,280,3868,163,20,3,6,8,0,5368,1,4,0
22,29,126,376,163,20,3,29,8,1,11357,2,4,0
22,21,232,31,36,20,3,37,8,5,1783,5,5,0
30,21,126,2511,99,20,3,130,8,3,12244,1,5,0
4,24,126,1541,163,20,3,6,8,3,6675,0,4,0
32,29,164,2943,167,20,3,206,8,5,20366,5,5,0
28,21,126,2020,163,20,3,130,8,3,22455,1,4,0
5,10,127,2119,163,20,3,82,8,5,18073,1,5,0
18,24,280,167,163,17,35,98,8,0,22195,0,5,0
25,30,164,612,163,20,3,73,8,5,1268,5,5,1
20,15,278,3316,8,15,43,80,6,5,22587,5,5,0
98,25,126,1306,99,20,3,188,8,0,1413,5,5,0
20,15,199,453,163,20,30,17,8,5,25002,5,5,0
70,20,199,438,163,20,3,35,8,5,9202,5,5,0
20,15,280,2848,99,20,3,133,8,0,14967,1,4,0
57,18,126,3868,163,20,3,165,8,0,19227,0,5,0
32,0,126,4032,163,20,3,18,8,0,18230,1,0,0
92,20,126,1541,163,20,3,6,8,0,11885,1,4,0
20,15,280,19,163,20,3,22,8,1,12010,2,4,0
35,21,126,3758,142,20,3,148,8,3,4364,2,5,0
20,15,126,2596,163,20,3,81,8,0,20862,1,5,0
80,29,280,2943,167,24,56,118,8,3,1555,1,5,0
91,2,126,2729,163,20,3,130,8,3,5517,1,4,0
20,15,164,3102,163,20,30,133,8,5,12780,5,5,0
70,0,232,1668,163,24,56,89,8,5,7046,5,5,0
32,2,126,503,163,20,3,130,8,0,15694,1,4,0
35,21,126,2031,163,20,3,160,8,0,1993,1,4,0
52,18,126,694,163,20,3,191,8,0,12287,0,4,0
9,29,164,301,142,9,3,18,8,5,23470,5,5,0
16,20,126,2049,99,20,3,194,8,0,25940,2,6,0
90,21,280,1633,99,20,3,200,8,0,975,2,4,0
4,21,126,3831,152,17,35,73,8,3,16099,1,0,0
78,8,126,2127,163,20,3,151,8,3,18721,1,4,0
61,21,127,3295,99,20,3,129,8,5,5715,2,5,0
13,29,127,2943,167,23,35,200,8,5,9730,5,5,0
52,20,126,3861,163,20,3,194,8,0,15095,1,0,0
109,30,232,2394,163,24,56,148,8,5,8351,5,5,1
4,25,126,2220,163,20,3,98,8,0,13378,5,5,0
62,15,192,4173,180,15,24,146,8,5,25815,5,5,0
14,29,126,2377,163,20,3,151,8,0,24656,5,5,0
109,23,199,778,31,20,3,165,8,5,18345,5,5,0
15,21,126,4085,163,20,3,111,8,1,25475,1,4,0
28,20,126,3868,163,20,3,111,8,0,11809,2,4,0
97,25,192,4173,180,15,34,194,8,5,16848,4,6,0
52,16,164,2943,167,24,56,89,8,5,13318,5,5,0
52,16,126,3018,34,20,3,29,8,0,24070,1,5,0
74,16,129,4173,121,15,6,200,8,5,14567,5,5,0
6,7,280,1306,99,12,16,194,8,3,11483,5,5,0
19,16,126,1886,163,20,3,98,8,0,11225,2,5,0
20,15,127,2943,167,23,35,12,8,5,18446,1,5,0
10,20,258,2121,99,9,3,194,8,5,12665,5,5,0
17,25,126,1548,163,20,3,6,8,3,13416,5,4,0
20,15,199,2049,99,20,3,22,8,5,7356,5,5,0
14,18,126,1369,163,20,3,18,8,0,15401,5,5,0
35,21,280,1306,99,20,3,35,8,0,4716,5,5,0
4,20,126,2323,113,20,3,109,8,0,11280,1,4,0
14,2,126,331,163,20,3,35,8,0,11721,1,5,0
100,20,126,2655,56,20,3,6,8,1,22987,1,4,0
109,29,126,1157,175,20,3,6,8,0,22496,2,4,0
57,25,127,638,99,22,42,128,8,5,24185,5,5,0
104,2,126,1351,91,20,3,6,8,3,22228,0,4,0
92,30,164,2995,91,20,30,194,8,5,3316,5,5,1
32,18,127,2243,163,20,3,166,8,5,23334,5,5,0
20,15,232,2036,56,20,3,133,8,5,7235,5,5,0
20,15,127,2995,91,20,3,81,8,5,15634,1,5,0
70,20,126,301,142,20,3,194,8,1,11092,2,6,0
20,15,192,4173,180,15,34,120,8,5,20723,4,5,0
105,7,126,686,163,20,3,18,8,0,13824,1,4,0
44,20,280,1736,163,20,3,18,8,0,18652,1,4,0
100,29,164,1157,175,17,28,200,8,5,9080,5,5,0
74,21,126,2195,163,20,3,50,8,3,7392,1,0,0
103,21,280,1921,99,20,3,48,8,1,1030,1,5,0
20,15,164,2556,163,20,3,69,8,5,24989,5,5,0
103,20,117,2108,37,24,56,104,8,5,26363,5,5,0
20,15,72,4173,121,5,22,81,8,5,23527,5,5,0
80,21,126,2687,69,20,3,111,8,0,21655,1,4,0
32,16,232,3029,99,20,3,194,8,5,272,5,5,0
103,16,280,3868,163,12,0,194,8,0,11632,1,5,0
13,20,199,301,142,20,3,98,8,5,24362,5,5,0
32,2,126,3868,163,20,3,18,8,3,20893,1,0,0
78,20,126,2511,99,20,3,73,8,0,4138,5,5,0
80,21,126,2596,163,20,3,35,8,0,12688,1,5,0
16,10,126,1975,124,20,3,194,8,0,11771,0,5,0
20,15,199,3868,163,20,30,174,8,5,9625,5,5,0
28,21,126,929,54,20,3,111,8,3,20679,0,0,0
41,2,126,1512,165,20,3,18,8,0,7044,1,0,0
105,16,126,3463,163,20,3,18,8,0,14108,1,4,0
20,15,127,3917,99,26,35,174,8,5,2733,1,5,0
25,30,126,3191,163,3,3,151,8,3,4565,2,4,1
10,25,126,3868,163,20,3,18,8,0,15927,5,5,0
5,15,199,2678,163,20,3,35,8,5,23726,5,5,0
105,16,126,1246,99,20,3,194,8,3,2093,2,5,0
22,23,126,3521,135,20,3,111,8,1,8584,0,0,0
52,16,126,1379,99,20,3,194,8,0,8480,5,5,0
15,20,126,2127,163,20,3,109,8,1,22573,2,4,0
90,0,126,3884,163,3,3,165,8,1,4158,2,5,0
20,15,127,1950,163,23,35,47,8,5,550,2,5,0
95,26,126,2636,78,20,3,87,8,3,13854,0,4,0
18,15,164,3868,163,3,3,194,8,5,20937,5,5,0
98,21,126,1369,163,3,3,73,8,1,15829,2,4,0
52,30,126,1813,163,20,3,6,8,3,24195,2,4,1
87,21,126,4000,45,20,3,18,8,1,24670,2,4,0
37,30,232,2333,167,17,35,130,8,5,14795,5,5,1
20,15,280,3301,163,20,3,133,8,0,6489,1,6,0
6,21,126,4085,163,20,3,6,8,0,5730,1,0,0
9,10,126,1475,31,20,3,130,8,0,16929,1,5,0
20,17,126,2848,99,20,3,87,8,0,2977,5,5,0
7,20,126,2634,163,20,3,73,8,3,14242,2,4,0
105,30,199,2584,99,9,3,6,8,5,4505,2,5,1
51,25,199,2921,163,20,3,151,8,5,11005,5,5,0
6,7,126,4037,163,20,3,91,8,0,6518,2,5,0
52,20,126,2333,167,20,3,18,8,0,20109,2,5,0
44,20,232,49,163,20,3,151,8,5,5572,5,4,0
6,8,127,520,167,20,3,186,8,5,19443,5,5,0
20,15,195,2195,163,20,3,81,8,5,5800,5,5,0
20,15,199,2067,99,20,30,133,8,5,10878,1,5,0
39,10,126,2182,163,20,3,84,8,0,1835,1,5,0
40,20,126,1781,165,20,3,194,8,3,18908,2,0,0
4,29,126,1396,99,20,3,151,8,1,9496,2,5,0
111,21,126,678,163,20,3,35,8,0,18508,2,0,0
20,15,199,1995,132,20,3,133,8,5,14634,5,5,0
53,21,126,3868,163,20,3,151,8,3,12513,1,4,0
100,21,126,1262,163,17,35,87,8,3,20398,2,4,0
